(5, 6, 23, 28, 12450);ת;ל;ו;נ;ת;א;א;י;ב;ה;ן;ע;מ;ל;ם;ש;מ;א;י;צ;ו;ה;ו;נ;ת;ו;א;ו;ו;נ;י;נ;י;ע;ל;ו;ת;י;ב;ל;כ;ב;ו;ה;ע;ר;פ;ב;ם;י;(5, 6, 22, 33, 12401)
(5, 6, 24, 26, 12500);א;ה;ם;י;ק;ח;ה;ל;כ;ת;א;ת;ו;ש;ע;ל;ה;ו;ה;י;ו;נ;ו;צ;י;ו;ו;נ;י;ת;ב;א;ל;ע;ב;ש;נ;ר;ש;א;ץ;ר;א;ה;ת;א;ו;נ;ל;ת;(5, 6, 23, 29, 12451)
(5, 6, 25, 3, 12550);ד;צ;ו;ה;ז;ה;ם;ו;י;ה;כ;ו;נ;ת;י;ח;ל;ם;י;מ;י;ה;ל;כ;ו;נ;ל;ב;ו;ט;ל;ו;נ;י;ה;ל;א;ה;ו;ה;י;ת;א;ה;א;ר;י;ל;ה;ל;(5, 6, 24, 27, 12501)
(5, 6, 25, 53, 12600);ש;א;כ;ו;נ;י;ה;ל;א;ה;ו;ה;י;י;נ;פ;ל;ת;א;ז;ה;ה;ו;צ;מ;ה;ל;כ;ת;א;ת;ו;ש;ע;ל;ר;מ;ש;נ;י;כ;ו;נ;ל;ה;י;ה;ת;ה;ק;(5, 6, 25, 4, 12551)
(5, 7, 1, 45, 12650);י;ו;ג;ל;ש;נ;ו;ה;ת;ש;ר;ל;ה;מ;ש;א;ב;ה;ת;א;ר;ש;א;ץ;ר;א;ה;ל;א;ך;י;ה;ל;א;ה;ו;ה;י;ך;א;י;ב;י;י;כ;ו;נ;ו;צ;ר;(5, 6, 25, 54, 12601)
(5, 7, 1, 95, 12700);ו;ב;י;ה;ו;י;ו;ח;ה;ו;י;ז;ר;פ;ה;ו;י;נ;ע;נ;כ;ה;ו;י;ר;מ;א;ה;ו;י;ש;ג;ר;ג;ה;ו;י;ת;ח;ה;ך;י;נ;פ;מ;ם;י;ב;ר;ם;(5, 7, 1, 46, 12651)
(5, 7, 2, 26, 12750);ה;ם;ת;י;כ;ה;ו;ך;י;נ;פ;ל;ך;י;ה;ל;א;ה;ו;ה;י;ם;נ;ת;נ;ו;ך;מ;מ;ם;י;מ;ו;צ;ע;ו;ם;י;ב;ר;ם;י;ו;ג;ה;ע;ב;ש;י;ס;(5, 7, 1, 96, 12701)
(5, 7, 3, 19, 12800);ל;ן;ת;ת;א;ל;ך;ת;ב;ם;ב;ן;ת;ח;ת;ת;א;ל;ו;ם;נ;ח;ת;א;ל;ו;ת;י;ר;ב;ם;ה;ל;ת;ר;כ;ת;א;ל;ם;ת;א;ם;י;ר;ח;ת;ם;ר;ח;(5, 7, 2, 27, 12751)
(5, 7, 4, 34, 12850);ר;ח;ו;ם;י;ר;ח;א;ם;י;ה;ל;א;ו;ד;ב;ע;ו;י;ר;ח;א;מ;ך;נ;ב;ת;א;ר;י;ס;י;י;כ;ך;נ;ב;ל;ח;ק;ת;א;ל;ו;ת;ב;ו;ו;נ;ב;(5, 7, 3, 20, 12801)
(5, 7, 5, 30, 12900);ת;ב;צ;מ;ו;ו;צ;ת;ת;ם;ה;י;ת;ח;ב;ז;מ;ם;ה;ל;ו;ש;ע;ת;ה;כ;ם;א;י;כ;ר;ה;מ;ך;ד;י;מ;ש;ה;ו;ם;כ;ב;ה;ו;ה;י;ף;א;ה;(5, 7, 4, 35, 12851)
(5, 7, 6, 14, 12950);ה;י;ל;ה;ת;א;ש;ו;ד;ק;ם;ע;י;כ;ש;א;ב;ן;ו;פ;ר;ש;ת;ם;ה;י;ל;י;ס;פ;ו;ן;ו;ע;ד;ג;ת;ם;ה;ר;י;ש;א;ו;ו;ר;ב;ש;ת;ם;(5, 7, 5, 31, 12901)
(5, 7, 6, 64, 13000);נ;פ;ל;ע;ר;ש;א;ם;י;מ;ע;ה;ל;כ;מ;ה;ל;ג;ס;ם;ע;ל;ו;ל;ת;ו;י;ה;ל;ך;י;ה;ל;א;ה;ו;ה;י;ר;ח;ב;ך;ב;ך;י;ה;ל;א;ה;ו;(5, 7, 6, 15, 12951)
(5, 7, 7, 44, 13050);כ;מ;ט;ע;מ;ה;ם;ת;א;י;כ;ם;כ;ב;ר;ח;ב;י;ו;ם;כ;ב;ה;ו;ה;י;ק;ש;ח;ם;י;מ;ע;ה;ל;כ;מ;ם;כ;ב;ר;מ;א;ל;ה;מ;ד;א;ה;י;(5, 7, 6, 65, 13001)
(5, 7, 8, 44, 13100);ו;ה;ם;כ;י;ת;ב;א;ל;ע;ב;ש;נ;ר;ש;א;ה;ע;ב;ש;ה;ת;א;ו;ר;מ;ש;מ;ו;ם;כ;ת;א;ה;ו;ה;י;ת;ב;ה;א;מ;י;כ;ם;י;מ;ע;ה;ל;(5, 7, 7, 45, 13051)
(5, 7, 9, 3, 13150);ד;י;ו;ם;י;ר;צ;מ;ך;ל;מ;ה;ע;ר;פ;ד;י;מ;ם;י;ד;ב;ע;ת;י;ב;מ;ך;ד;פ;י;ו;ה;ק;ז;ח;ד;י;ב;ם;כ;ת;א;ה;ו;ה;י;א;י;צ;(5, 7, 8, 45, 13101)
(5, 7, 9, 53, 13200);ו;ו;י;ב;ה;א;ל;ד;ס;ח;ה;ו;ת;י;ר;ב;ה;ר;מ;ש;ן;מ;א;נ;ה;ל;א;ה;ם;י;ה;ל;א;ה;א;ו;ה;ך;י;ה;ל;א;ה;ו;ה;י;י;כ;ת;ע;(5, 7, 9, 4, 13151)
(5, 7, 10, 33, 13250);נ;ש;ל;ר;ח;א;י;א;ל;ו;ד;י;ב;א;ה;ל;ו;י;נ;פ;ל;א;ו;י;א;נ;ש;ל;ם;ל;ש;מ;ו;ר;ו;ד;ף;ל;א;ל;ו;ת;ו;צ;מ;י;ר;מ;ש;ל;(5, 7, 9, 54, 13201)
(5, 7, 11, 36, 13300);כ;נ;א;ר;ש;א;ם;י;ט;פ;ש;מ;ה;ת;א;ו;ם;י;ק;ח;ה;ת;א;ו;ה;ו;צ;מ;ה;ת;א;ת;ר;מ;ש;ו;ו;ל;ם;ל;ש;י;ו;י;נ;פ;ל;א;ו;א;(5, 7, 10, 34, 13251)
(5, 7, 12, 35, 13350);ש;ע;ו;ם;ת;ר;מ;ש;ו;ה;ל;א;ה;ם;י;ט;פ;ש;מ;ה;ת;א;ן;ו;ע;מ;ש;ת;ב;ק;ע;ה;י;ה;ו;ם;ת;ו;ש;ע;ל;ם;ו;י;ה;ך;ו;צ;מ;י;(5, 7, 11, 37, 13301)
(5, 7, 13, 2, 13400);א;ו;ך;י;ת;ב;א;ל;ע;ב;ש;נ;ר;ש;א;ד;ס;ח;ה;ת;א;ו;ת;י;ר;ב;ה;ת;א;ך;ל;ך;י;ה;ל;א;ה;ו;ה;י;ר;מ;ש;ו;ם;ת;א;ם;ת;י;(5, 7, 12, 36, 13351)
(5, 7, 13, 52, 13450);ש;ך;ר;ה;צ;י;ו;ך;ש;ר;י;ת;ו;ך;נ;ג;ד;ך;ת;מ;ד;א;י;ר;פ;ו;ך;נ;ט;ב;י;ר;פ;ך;ר;ב;ו;ך;ב;ר;ה;ו;ך;כ;ר;ב;ו;ך;ב;ה;(5, 7, 13, 3, 13401)
(5, 7, 14, 8, 13500);ה;י;ה;ת;ך;ו;ר;ב;ך;ל;ת;ת;ל;ך;י;ת;ב;א;ל;ע;ב;ש;נ;ר;ש;א;ה;מ;ד;א;ה;ל;ע;ך;נ;א;צ;ת;ר;ת;ש;ע;ו;ך;י;פ;ל;א;ר;ג;(5, 7, 13, 53, 13451)
(5, 7, 15, 19, 13550);כ;ו;י;ל;ח;ל;כ;ך;מ;מ;ה;ו;ה;י;ר;י;ס;ה;ו;ך;ת;מ;ה;ב;ב;ו;ה;ר;ק;ע;ו;ר;ק;ע;ך;ב;ה;י;ה;י;א;ל;ם;י;מ;ע;ה;ל;כ;מ;(5, 7, 14, 9, 13501)
(5, 7, 16, 6, 13600);א;ת;ל;כ;א;ו;ך;י;א;נ;ש;ל;כ;ב;ם;נ;ת;נ;ו;ך;ב;ם;מ;י;ש;י;א;ל;ת;ע;ד;י;ר;ש;א;ם;י;ע;ר;ה;ם;י;ר;צ;מ;י;ו;ד;מ;ל;(5, 7, 15, 20, 13551)
(5, 7, 16, 56, 13650);א;ת;א;ד;ב;ע;ת;א;ל;ו;ם;ה;י;ל;ע;ך;נ;י;ע;ס;ו;ח;ת;א;ל;ך;ל;ן;ת;נ;ך;י;ה;ל;א;ה;ו;ה;י;ר;ש;א;ם;י;מ;ע;ה;ל;כ;ת;(5, 7, 16, 7, 13601)
(5, 7, 17, 34, 13700);ו;א;ה;כ;י;א;י;נ;מ;מ;ה;ל;א;ה;ם;י;ו;ג;ה;ם;י;ב;ר;ך;ב;ב;ל;ב;ר;מ;א;ת;י;כ;ך;ל;א;ו;ה;ש;ק;ו;מ;י;כ;ם;ה;י;ה;ל;(5, 7, 16, 57, 13651)
(5, 7, 18, 41, 13750);כ;ל;ו;ה;ע;ר;פ;ל;ך;י;ה;ל;א;ה;ו;ה;י;ה;ש;ע;ר;ש;א;ת;א;ר;כ;ז;ת;ר;כ;ז;ם;ה;מ;א;ר;י;ת;א;ל;ם;ש;י;ר;ו;ה;ל;ל;כ;(5, 7, 17, 35, 13701)
(5, 7, 19, 44, 13800);ז;ה;ו;ה;ק;ז;ח;ה;ד;י;ה;ו;ם;י;ת;פ;מ;ה;ו;ת;ת;א;ה;ו;ך;י;נ;י;ע;ו;א;ר;ר;ש;א;ת;ל;ד;ג;ה;ת;ס;מ;ה;ם;י;ר;צ;מ;ל;(5, 7, 18, 42, 13751)
(5, 7, 19, 94, 13850);ש;א;ם;י;מ;ע;ה;ל;כ;ל;ך;י;ה;ל;א;ה;ו;ה;י;ה;ש;ע;י;ן;כ;ך;י;ה;ל;א;ה;ו;ה;י;ך;א;צ;ו;ה;ר;ש;א;ה;י;ו;ט;נ;ה;ע;ר;(5, 7, 19, 45, 13801)
(5, 7, 20, 37, 13900);ם;י;ר;א;ש;נ;ה;ד;ב;א;ד;ע;ם;ב;ך;י;ה;ל;א;ה;ו;ה;י;ח;ל;ש;י;ה;ע;ר;צ;ה;ת;א;ם;ג;ו;ם;ה;י;נ;פ;מ;א;ר;י;ה;ת;א;ר;(5, 7, 19, 95, 13851)
(5, 7, 21, 37, 13950);ו;נ;ו;ל;ו;ד;ג;ל;א;ך;ב;ר;ק;ב;ך;י;ה;ל;א;ה;ו;ה;י;י;כ;ם;ה;י;נ;פ;מ;ץ;ר;ע;ת;א;ל;ך;י;נ;פ;מ;ם;י;ר;ת;ס;נ;ה;ו;(5, 7, 20, 38, 13901)
(5, 7, 22, 48, 14000);פ;ר;ה;מ;ם;ת;ל;כ;ל;כ;ו;ת;א;ל;ט;ע;מ;ט;ע;מ;ך;י;נ;פ;מ;ל;א;ה;ם;י;ו;ג;ה;ת;א;ך;י;ה;ל;א;ה;ו;ה;י;ל;ש;נ;ו;א;ר;(5, 7, 21, 38, 13951)
(5, 7, 23, 34, 14050);ד;ע;ה;ל;ד;ג;ה;מ;ו;ה;מ;ם;מ;ה;ו;ך;י;נ;פ;ל;ך;י;ה;ל;א;ה;ו;ה;י;ם;נ;ת;נ;ו;ה;ד;ש;ה;ת;י;ח;ך;י;ל;ע;ה;ב;ר;ת;ן;(5, 7, 22, 49, 14001)
(5, 7, 24, 45, 14100);ב;ש;י;א;ב;צ;י;ת;י;א;ל;ם;י;מ;ש;ה;ת;ח;ת;מ;ם;מ;ש;ת;א;ת;ד;ב;א;ה;ו;ך;ד;י;ב;ם;ה;י;כ;ל;מ;ן;ת;נ;ו;ם;ד;מ;ש;ה;(5, 7, 23, 35, 14051)
(5, 7, 25, 36, 14150);י;ל;ע;ב;ה;ז;ו;ף;ס;כ;ד;מ;ח;ת;א;ל;ש;א;ב;ן;ו;פ;ר;ש;ת;ם;ה;י;ה;ל;א;י;ל;י;ס;פ;ם;ת;א;ך;ד;מ;ש;ה;ד;ע;ך;י;נ;פ;(5, 7, 24, 46, 14101)
(5, 7, 26, 14, 14200);ל;א;ה;ב;ע;ו;ת;א;י;ב;ת;א;ל;ו;א;ו;ה;ך;י;ה;ל;א;ה;ו;ה;י;ת;ב;ע;ו;ת;י;כ;ו;ב;ש;ק;ו;ת;ן;פ;ך;ל;ת;ח;ק;ל;ו;ם;ה;(5, 7, 25, 37, 14151)
(5, 8, 1, 7, 14250);ה;ו;צ;מ;ה;ל;כ;א;ו;ה;ם;ר;ח;י;כ;ו;נ;ב;ע;ת;ת;ב;ע;ת;ו;ו;נ;צ;ק;ש;ת;ץ;ק;ש;ו;ה;מ;כ;ם;ר;ח;ת;י;י;ה;ו;ך;ת;י;ב;(5, 7, 26, 15, 14201)
(5, 8, 1, 57, 14300);ש;ר;י;ו;ם;ת;א;ב;ו;ם;ת;י;ב;ר;ו;ן;ו;י;ח;ת;ן;ע;מ;ל;ת;ו;ש;ע;ל;ן;ו;ר;מ;ש;ת;ם;ו;י;ה;ך;ו;צ;מ;י;כ;נ;א;ר;ש;א;(5, 8, 1, 8, 14251)
(5, 8, 2, 24, 14350);ה;י;ך;כ;י;ל;ו;ה;ר;ש;א;ך;ר;ד;ה;ל;כ;ת;א;ת;ר;כ;ז;ו;ם;כ;י;ת;ב;א;ל;ה;ו;ה;י;ע;ב;ש;נ;ר;ש;א;ץ;ר;א;ה;ת;א;ם;ת;(5, 8, 1, 58, 14301)
(5, 8, 2, 74, 14400);ך;ב;ב;ל;ב;ר;ש;א;ת;א;ת;ע;ד;ל;ך;ת;ס;נ;ל;ך;ת;נ;ע;ן;ע;מ;ל;ר;ב;ד;מ;ב;ה;נ;ש;ם;י;ע;ב;ר;א;ה;ז;ך;י;ה;ל;א;ה;ו;(5, 8, 2, 25, 14351)
(5, 8, 3, 36, 14450);ד;י;א;ל;ו;ת;ע;ד;י;א;ל;ר;ש;א;ן;מ;ה;ת;א;ך;ל;כ;א;י;ו;ך;ב;ע;ר;י;ו;ך;נ;ע;י;ו;א;ל;ם;א;ו;ת;ו;צ;מ;ר;מ;ש;ת;ה;(5, 8, 2, 75, 14401)
(5, 8, 3, 86, 14500);א;צ;ו;מ;ל;כ;ל;ע;י;כ;ם;ד;א;ה;ה;י;ח;י;ו;ד;ב;ל;ם;ח;ל;ה;ל;ע;א;ל;י;כ;ך;ע;י;ד;ו;ה;ן;ע;מ;ל;ך;י;ת;ב;א;ן;ו;ע;(5, 8, 3, 37, 14451)
(5, 8, 4, 36, 14550);ש;ם;י;ע;ב;ר;א;ה;ז;ה;ק;צ;ב;א;ל;ך;ל;ג;ר;ו;ך;י;ל;ע;מ;ה;ת;ל;ב;א;ל;ך;ת;ל;מ;ש;ם;ד;א;ה;ה;י;ח;י;ה;ו;ה;י;י;פ;(5, 8, 3, 87, 14501)
(5, 8, 6, 5, 14600);ת;ר;מ;ש;ו;ך;ר;ס;י;מ;ך;י;ה;ל;א;ה;ו;ה;י;ו;נ;ב;ת;א;ש;י;א;ר;ס;י;י;ר;ש;א;כ;י;כ;ך;ב;ב;ל;ם;ע;ת;ע;ד;י;ו;ה;נ;(5, 8, 4, 37, 14551)
(5, 8, 7, 16, 14650);ך;א;י;ב;מ;ך;י;ה;ל;א;ה;ו;ה;י;י;כ;ו;ת;א;ה;א;ר;י;ל;ו;ו;י;כ;ר;ד;ב;ת;כ;ל;ל;ך;י;ה;ל;א;ה;ו;ה;י;ת;ו;צ;מ;ת;א;(5, 8, 6, 6, 14601)
(5, 8, 8, 8, 14700);ש;ו;ה;ט;ח;ץ;ר;א;ר;ה;ב;ו;ה;ע;ק;ב;ב;ם;י;א;צ;י;ת;מ;ה;ת;ו;ת;נ;י;ע;ם;י;מ;י;ל;ח;נ;ץ;ר;א;ה;ב;ו;ט;ץ;ר;א;ל;א;(5, 8, 7, 17, 14651)
(5, 8, 9, 20, 14750);ה;ב;ל;כ;א;ת;ת;נ;כ;ס;מ;ב;א;ל;ר;ש;א;ץ;ר;א;ש;ב;ד;ו;ן;מ;ש;ת;י;ז;ץ;ר;א;ן;ו;מ;ר;ו;ה;נ;א;ת;ו;ן;פ;ג;ו;ה;ר;ע;(5, 8, 8, 9, 14701)
(5, 8, 10, 7, 14800);ש;ו;ת;ל;כ;א;ו;ת;ש;ח;נ;ב;צ;ח;ת;ה;י;ר;ר;ה;מ;ו;ל;ז;ר;ב;ה;י;נ;ב;א;ר;ש;א;ץ;ר;א;ה;ב;ל;כ;ר;ס;ח;ת;א;ל;ם;ח;ל;(5, 8, 9, 21, 14751)
(5, 8, 11, 13, 14850);א;ח;כ;ש;ת;ן;פ;ך;ל;ר;מ;ש;ה;ך;ל;ן;ת;נ;ר;ש;א;ה;ב;ט;ה;ץ;ר;א;ה;ל;ע;ך;י;ה;ל;א;ה;ו;ה;י;ת;א;ת;כ;ר;ב;ו;ת;ע;ב;(5, 8, 10, 8, 14801)
(5, 8, 11, 63, 14900);י;ה;ך;ו;צ;מ;י;כ;נ;א;ר;ש;א;ו;י;ת;ק;ח;ו;ו;י;ט;פ;ש;מ;ו;ו;י;ת;ו;צ;מ;ר;מ;ש;י;ת;ל;ב;ל;ך;י;ה;ל;א;ה;ו;ה;י;ת;(5, 8, 11, 14, 14851)
(5, 8, 13, 19, 14950);ף;ס;כ;ו;ן;י;ב;ר;י;ך;נ;א;צ;ו;ך;ר;ק;ב;ו;ת;ב;ש;י;ו;ה;נ;ב;ת;ם;י;ב;ט;ם;י;ת;ב;ו;ת;ע;ב;ש;ו;ל;כ;א;ת;ן;פ;ם;ו;(5, 8, 11, 64, 14901)
(5, 8, 14, 28, 15000);י;צ;ו;מ;ה;ך;י;ה;ל;א;ה;ו;ה;י;ת;א;ת;ח;כ;ש;ו;ך;ב;ב;ל;ם;ר;ו;ה;ב;ר;י;ך;ל;ר;ש;א;ל;כ;ו;ך;ל;ה;ב;ר;י;ב;ה;ז;ו;(5, 8, 13, 20, 14951)
(5, 8, 15, 30, 15050);ע;ו;ף;ר;ש;ש;ח;נ;א;ר;ו;נ;ה;ו;ל;ד;ג;ה;ר;ב;ד;מ;ב;ך;כ;י;ל;ו;מ;ה;ם;י;ד;ב;ע;ת;י;ב;מ;ם;י;ר;צ;מ;ץ;ר;א;מ;ך;א;(5, 8, 14, 29, 15001)
(5, 8, 16, 11, 15100);ד;מ;ב;ן;מ;ך;ל;כ;א;מ;ה;ש;י;מ;ל;ח;ה;ר;ו;צ;מ;ם;י;מ;ך;ל;א;י;צ;ו;מ;ה;ם;י;מ;ן;י;א;ר;ש;א;ן;ו;א;מ;צ;ו;ב;ר;ק;(5, 8, 15, 31, 15051)
(5, 8, 17, 3, 15150);מ;א;ו;ך;ת;י;ר;ח;א;ב;ך;ב;ט;י;ה;ל;ך;ת;ס;נ;ן;ע;מ;ל;ו;ך;ת;נ;ע;ן;ע;מ;ל;ך;י;ת;ב;א;ן;ו;ע;ד;י;א;ל;ר;ש;א;ר;ב;(5, 8, 16, 12, 15101)
(5, 8, 18, 19, 15200);ה;י;כ;ך;י;ה;ל;א;ה;ו;ה;י;ת;א;ת;ר;כ;ז;ו;ה;ז;ה;ל;י;ח;ה;ת;א;י;ל;ה;ש;ע;י;ד;י;ם;צ;ע;ו;י;ח;כ;ך;ב;ב;ל;ב;ת;ר;(5, 8, 17, 4, 15151)
(5, 8, 18, 69, 15250);ם;ו;י;כ;ך;י;ת;ב;א;ל;ע;ב;ש;נ;ר;ש;א;ו;ת;י;ר;ב;ת;א;ם;י;ק;ה;ן;ע;מ;ל;ל;י;ח;ת;ו;ש;ע;ל;ח;כ;ך;ל;ן;ת;נ;ה;א;ו;(5, 8, 18, 20, 15201)
(5, 8, 19, 47, 15300);ד;ב;ע;ו;ם;י;ר;ח;א;ם;י;ה;ל;א;י;ר;ח;א;ת;כ;ל;ה;ו;ך;י;ה;ל;א;ה;ו;ה;י;ת;א;ח;כ;ש;ת;ח;כ;ש;ם;א;ה;י;ה;ו;ה;ז;ה;(5, 8, 18, 70, 15251)
(5, 8, 20, 14, 15350);א;מ;ה;ו;ה;י;ר;ש;א;ם;י;ו;ג;כ;ן;ו;ד;ב;א;ת;ד;ב;א;י;כ;ם;ו;י;ה;ם;כ;ב;י;ת;ד;ע;ה;ם;ה;ל;ת;י;ו;ח;ת;ש;ה;ו;ם;ת;(5, 8, 19, 48, 15301)
(5, 9, 1, 8, 15400);ל;א;ר;ש;י;ע;מ;ש;ם;כ;י;ה;ל;א;ה;ו;ה;י;ל;ו;ק;ב;ן;ו;ע;מ;ש;ת;א;ל;ב;ק;ע;ן;ו;ד;ב;א;ת;ן;כ;ם;כ;י;נ;פ;מ;ד;י;ב;(5, 8, 20, 15, 15351)
(5, 9, 1, 58, 15450);ת;ל;ד;ג;ם;י;ר;ע;ך;מ;מ;ם;י;מ;צ;ע;ו;ם;י;ל;ד;ג;ם;י;ו;ג;ת;ש;ר;ל;א;ב;ל;ן;ד;ר;י;ה;ת;א;ם;ו;י;ה;ר;ב;ע;ה;ת;א;(5, 9, 1, 9, 15401)
(5, 9, 2, 40, 15500);י;ת;י;י;מ;ת;ע;מ;ש;ה;ת;א;ו;ת;ע;ד;י;ה;ת;א;ר;ש;א;ם;י;ק;נ;ע;י;נ;ב;ם;ר;ו;ל;ו;ד;ג;ם;ע;ם;י;מ;ש;ב;ת;ר;צ;ב;ו;(5, 9, 1, 59, 15451)
(5, 9, 3, 38, 15550);ה;ל;כ;א;ש;א;ך;י;נ;פ;ל;ר;ב;ע;ה;א;ו;ה;ך;י;ה;ל;א;ה;ו;ה;י;י;כ;ם;ו;י;ה;ת;ע;ד;י;ו;ק;נ;ע;י;נ;ב;י;נ;פ;ל;ב;צ;(5, 9, 2, 41, 15501)
(5, 9, 3, 88, 15600);ה;י;ר;ב;ד;ר;ש;א;כ;ר;ה;מ;ם;ת;ד;ב;א;ה;ו;ם;ת;ש;ר;ו;ה;ו;ך;י;נ;פ;ל;ם;ע;י;נ;כ;י;א;ו;ה;ו;ם;ד;י;מ;ש;י;א;ו;ה;(5, 9, 3, 39, 15551)
(5, 9, 4, 46, 15650);י;ב;ה;י;ת;ק;ד;צ;ב;ר;מ;א;ל;ך;י;נ;פ;ל;מ;ם;ת;א;ך;י;ה;ל;א;ה;ו;ה;י;ף;ד;ה;ב;ך;ב;ב;ל;ב;ר;מ;א;ת;ל;א;ך;ל;ה;ו;(5, 9, 3, 89, 15601)
(5, 9, 4, 96, 15700);י;נ;פ;מ;ם;ש;י;ר;ו;מ;ה;ו;ה;י;ה;ל;א;ה;ם;י;ו;ג;ה;ת;ע;ש;ר;ב;ו;ת;א;ז;ה;ץ;ר;א;ה;ת;א;ת;ש;ר;ל;ה;ו;ה;י;י;נ;א;(5, 9, 4, 47, 15651)
(5, 9, 5, 49, 15750);י;ה;ל;א;ה;ם;י;ו;ג;ה;ת;ע;ש;ר;ב;י;כ;ם;צ;ר;א;ת;א;ת;ש;ר;ל;א;ב;ה;ת;א;ך;ב;ב;ל;ר;ש;י;ב;ו;ך;ת;ק;ד;צ;ב;א;ל;ך;(5, 9, 4, 97, 15701)
(5, 9, 5, 99, 15800);י;ת;ב;א;ל;ה;ו;ה;י;ע;ב;ש;נ;ר;ש;א;ר;ב;ד;ה;ת;א;ם;י;ק;ה;ן;ע;מ;ל;ו;ך;י;נ;פ;מ;ם;ש;י;ר;ו;מ;ך;י;ה;ל;א;ה;ו;ה;(5, 9, 5, 50, 15751)
(5, 9, 6, 32, 15850);ה;ת;א;ך;ל;ן;ת;נ;ך;י;ה;ל;א;ה;ו;ה;י;ך;ת;ק;ד;צ;ב;א;ל;י;כ;ת;ע;ד;י;ו;ב;ק;ע;י;ל;ו;ק;ח;צ;י;ל;ם;ה;ר;ב;א;ל;ך;(5, 9, 5, 100, 15801)
(5, 9, 7, 20, 15900);א;ת;פ;צ;ק;ה;ר;ש;א;ת;א;ח;כ;ש;ת;ל;א;ר;כ;ז;ה;ת;א;ף;ר;ע;ה;ש;ק;ם;ע;י;כ;ה;ת;ש;ר;ל;ת;א;ז;ה;ה;ב;ו;ט;ה;ץ;ר;א;(5, 9, 6, 33, 15851)
(5, 9, 7, 70, 15950);ו;ק;מ;ה;ד;ע;ם;כ;א;ב;ד;ע;ם;י;ר;צ;מ;ץ;ר;א;מ;ת;א;צ;י;ר;ש;א;ם;ו;י;ה;ן;מ;ל;ר;ב;ד;מ;ב;ך;י;ה;ל;א;ה;ו;ה;י;ת;(5, 9, 7, 21, 15901)
(5, 9, 8, 30, 16000);ם;כ;ב;ה;ו;ה;י;ף;נ;א;ת;י;ו;ה;ו;ה;י;ת;א;ם;ת;פ;צ;ק;ה;ב;ר;ח;ב;ו;ה;ו;ה;י;ם;ע;ם;ת;י;י;ה;ם;י;ר;מ;מ;ה;ז;ה;ם;(5, 9, 7, 71, 15951)
(5, 9, 9, 40, 16050);ה;י;ת;ר;כ;ר;ש;א;ת;י;ר;ב;ה;ת;ח;ו;ל;ם;י;נ;ב;א;ה;ת;ח;ו;ל;ת;ח;ק;ל;ה;ר;ה;ה;י;ת;ל;ע;ב;ם;כ;ת;א;ד;י;מ;ש;ה;ל;(5, 9, 8, 31, 16001)
(5, 9, 9, 90, 16100);ש;א;ל;ם;י;מ;ו;י;ת;ל;כ;א;א;ל;ם;ח;ל;ה;ל;י;ל;ם;י;ע;ב;ר;א;ו;ם;ו;י;ם;י;ע;ב;ר;א;ר;ה;ב;ב;ש;א;ו;ם;כ;מ;ע;ה;ו;(5, 9, 9, 41, 16051)
(5, 9, 10, 46, 16150);ה;י;ל;ע;ו;ם;י;ה;ל;א;ע;ב;צ;א;ב;ם;י;ב;ת;כ;ם;י;נ;ב;א;ה;ת;ח;ו;ל;י;נ;ש;ת;א;י;ל;א;ה;ו;ה;י;ן;ת;י;ו;י;ת;י;ת;(5, 9, 9, 91, 16101)
(5, 9, 11, 8, 16200);א;ץ;ק;מ;י;ה;י;ו;ל;ה;ק;ה;ם;ו;י;ב;ש;א;ה;ך;ו;ת;מ;ר;ה;ב;ם;כ;מ;ע;ה;ו;ה;י;ר;ב;ד;ר;ש;א;ם;י;ר;ב;ד;ה;ל;כ;כ;ם;(5, 9, 10, 47, 16151)
(5, 9, 11, 58, 16250);ר;ב;ה;ת;ו;ח;ל;ם;י;נ;ב;א;ה;ת;ח;ל;י;נ;ש;ת;א;י;ל;א;ה;ו;ה;י;ן;ת;נ;ה;ל;י;ל;ם;י;ע;ב;ר;א;ו;ם;ו;י;ם;י;ע;ב;ר;(5, 9, 11, 9, 16201)
(5, 9, 12, 48, 16300);ו;ר;ס;ם;י;ר;צ;מ;מ;ת;א;צ;ו;ה;ר;ש;א;ך;מ;ע;ת;ח;ש;י;כ;ה;ז;מ;ר;ה;מ;ד;ר;ם;ו;ק;י;ל;א;ה;ו;ה;י;ר;מ;א;י;ו;ת;י;(5, 9, 11, 59, 16251)
(5, 9, 13, 23, 16350);ת;א;י;ת;י;א;ר;ר;מ;א;ל;י;ל;א;ה;ו;ה;י;ר;מ;א;י;ו;ה;כ;ס;מ;ם;ה;ל;ו;ש;ע;ם;ת;י;ו;צ;ר;ש;א;ך;ר;ד;ה;ן;מ;ר;ה;מ;(5, 9, 12, 49, 16301)
(5, 9, 14, 29, 16400);ה;ת;ח;ת;מ;ם;מ;ש;ת;א;ה;ח;מ;א;ו;ם;ד;י;מ;ש;א;ו;י;נ;מ;מ;ף;ר;ה;א;ו;ה;ף;ר;ע;ה;ש;ק;ם;ע;ה;נ;ה;ו;ה;ז;ה;ם;ע;ה;(5, 9, 13, 24, 16351)
